trial	deck	deckCopy	gain	loss	subjID
15	2	2	100	0	128
16	1	1	100	0	128
17	1	1	100	300	128
18	2	2	100	0	128
19	2	2	100	0	128
20	2	2	100	1250	128
21	2	2	100	0	128
22	1	1	100	0	128
23	3	3	50	0	128
24	4	4	50	0	128
25	4	4	50	0	128
26	4	4	50	0	128
27	4	4	50	0	128
28	4	4	50	0	128
29	4	4	50	0	128
30	4	4	50	250	128
31	1	1	100	200	128
32	4	4	50	0	128
33	2	2	100	0	128
34	2	2	100	0	128
35	2	2	100	0	128
36	2	2	100	1250	128
37	2	2	100	0	128
38	3	3	50	50	128
39	3	3	50	0	128
40	2	2	100	0	128
41	1	1	100	0	128
42	1	1	100	250	128
43	2	2	100	0	128
44	2	2	100	0	128
45	4	4	50	0	128
46	2	2	100	0	128
47	4	4	50	0	128
48	2	2	100	0	128
49	3	3	50	50	128
50	4	4	50	0	128
51	2	2	100	1250	128
52	4	4	50	0	128
53	3	3	50	0	128
54	4	4	50	0	128
55	3	3	50	50	128
56	4	4	50	0	128
57	3	3	50	50	128
58	4	4	50	0	128
59	4	4	50	0	128
60	4	4	50	250	128
61	2	2	100	0	128
62	4	4	50	0	128
63	4	4	50	0	128
64	4	4	50	0	128
65	4	4	50	0	128
66	4	4	50	0	128
67	4	4	50	0	128
68	4	4	50	0	128
69	1	1	100	350	128
70	2	2	100	0	128
71	2	2	100	0	128
72	4	4	50	0	128
73	4	4	50	250	128
74	2	2	100	0	128
75	4	4	50	0	128
76	2	2	100	0	128
77	3	3	50	0	128
78	4	4	50	0	128
79	4	4	50	0	128
80	4	4	50	0	128
81	2	2	100	0	128
82	4	4	50	0	128
83	4	4	50	250	128
84	3	3	50	25	128
85	4	4	50	0	128
86	2	2	100	0	128
87	3	3	50	75	128
88	3	3	50	0	128
89	4	4	50	0	128
90	4	4	50	0	128
91	4	4	50	0	128
92	2	2	100	0	128
93	2	2	100	0	128
94	1	1	100	0	128
95	4	4	50	0	128
1	1	1	100	0	133
2	2	2	100	0	133
3	3	3	50	0	133
4	4	4	50	0	133
5	1	1	100	0	133
6	2	2	100	0	133
7	1	1	100	150	133
8	2	2	100	0	133
9	3	3	50	0	133
10	4	4	50	0	133
11	2	2	100	0	133
12	2	2	100	0	133
13	4	4	50	0	133
14	2	2	100	0	133
15	3	3	50	50	133
16	2	2	100	0	133
17	4	4	50	0	133
18	2	2	100	0	133
19	4	4	50	0	133
20	3	3	50	0	133
21	4	4	50	0	133
22	4	4	50	0	133
23	1	1	100	0	133
24	2	2	100	1250	133
25	1	1	100	300	133
26	4	4	50	0	133
27	3	3	50	50	133
28	4	4	50	0	133
29	4	4	50	250	133
30	2	2	100	0	133
31	2	2	100	0	133
32	4	4	50	0	133
33	3	3	50	0	133
34	2	2	100	0	133
35	1	1	100	0	133
36	2	2	100	0	133
37	3	3	50	50	133
38	2	2	100	1250	133
39	4	4	50	0	133
40	2	2	100	0	133
41	2	2	100	0	133
42	4	4	50	0	133
43	2	2	100	0	133
44	2	2	100	0	133
45	4	4	50	0	133
46	4	4	50	0	133
47	2	2	100	0	133
48	2	2	100	0	133
49	2	2	100	1250	133
50	1	1	100	200	133
51	2	2	100	0	133
52	3	3	50	0	133
53	4	4	50	0	133
54	1	1	100	0	133
55	2	2	100	0	133
56	3	3	50	50	133
57	4	4	50	0	133
58	2	2	100	0	133
59	4	4	50	0	133
60	1	1	100	250	133
61	2	2	100	0	133
62	3	3	50	50	133
63	4	4	50	0	133
64	2	2	100	0	133
65	4	4	50	250	133
66	2	2	100	0	133
67	2	2	100	0	133
68	4	4	50	0	133
69	2	2	100	0	133
70	4	4	50	0	133
71	3	3	50	0	133
72	2	2	100	0	133
73	1	1	100	350	133
74	2	2	100	0	133
75	1	1	100	0	133
76	2	2	100	1250	133
77	3	3	50	25	133
78	4	4	50	0	133
79	4	4	50	0	133
80	1	1	100	350	133
81	2	2	100	0	133
82	3	3	50	75	133
83	4	4	50	0	133
84	1	1	100	0	133
85	2	2	100	0	133
86	4	4	50	0	133
87	2	2	100	0	133
88	4	4	50	0	133
89	2	2	100	0	133
90	1	1	100	250	133
91	2	2	100	0	133
92	3	3	50	0	133
93	3	3	50	0	133
94	3	3	50	0	133
95	3	3	50	25	133
1	1	1	100	0	134
2	2	2	100	0	134
3	3	3	50	0	134
4	4	4	50	0	134
5	4	4	50	0	134
6	4	4	50	0	134
7	3	3	50	0	134
8	1	1	100	0	134
9	2	2	100	0	134
10	3	3	50	50	134
11	4	4	50	0	134
12	1	1	100	150	134
13	1	1	100	0	134
14	1	1	100	300	134
15	2	2	100	0	134
16	2	2	100	0	134
17	2	2	100	0	134
18	3	3	50	0	134
19	4	4	50	0	134
20	4	4	50	0	134
21	2	2	100	0	134
22	2	2	100	0	134
23	2	2	100	0	134
24	2	2	100	1250	134
25	2	2	100	0	134
26	1	1	100	0	134
27	4	4	50	0	134
28	4	4	50	0	134
29	4	4	50	0	134
30	1	1	100	200	134
31	1	1	100	0	134
32	3	3	50	50	134
33	3	3	50	0	134
34	3	3	50	50	134
35	4	4	50	250	134
36	4	4	50	0	134
37	4	4	50	0	134
38	4	4	50	0	134
39	4	4	50	0	134
40	4	4	50	0	134
41	4	4	50	0	134
42	4	4	50	0	134
43	3	3	50	0	134
44	3	3	50	50	134
45	3	3	50	50	134
46	3	3	50	0	134
47	1	1	100	250	134
48	3	3	50	25	134
49	1	1	100	350	134
50	1	1	100	0	134
51	2	2	100	0	134
52	1	1	100	350	134
53	1	1	100	0	134
54	3	3	50	75	134
55	3	3	50	0	134
56	3	3	50	0	134
57	4	4	50	0	134
58	4	4	50	0	134
59	4	4	50	250	134
60	4	4	50	0	134
61	2	2	100	0	134
62	2	2	100	0	134
63	2	2	100	1250	134
64	4	4	50	0	134
65	4	4	50	0	134
66	4	4	50	0	134
67	4	4	50	0	134
68	2	2	100	0	134
69	4	4	50	0	134
70	2	2	100	0	134
71	4	4	50	0	134
72	4	4	50	0	134
73	4	4	50	250	134
74	4	4	50	0	134
75	4	4	50	0	134
76	4	4	50	0	134
77	4	4	50	0	134
78	4	4	50	0	134
79	3	3	50	0	134
80	3	3	50	25	134
81	3	3	50	75	134
82	3	3	50	0	134
83	3	3	50	50	134
84	4	4	50	250	134
85	4	4	50	0	134
86	4	4	50	0	134
87	4	4	50	0	134
88	4	4	50	0	134
89	2	2	100	0	134
90	1	1	100	250	134
91	4	4	50	0	134
92	4	4	50	0	134
93	3	3	50	0	134
94	3	3	50	0	134
95	3	3	50	0	134
